Timestamp for sample frequency every 60 min min,Temperature_Fahrenheit,Relative_Humidity
2025-04-06 15:50:00,72.14,55.5
2025-04-06 16:50:00,70.7,53.4
2025-04-06 17:50:00,67.82,54.8
2025-04-06 18:50:00,65.84,56
2025-04-06 19:50:00,64.22,57.5
2025-04-06 20:50:00,62.96,58.4
2025-04-06 21:50:00,62.24,60.4
2025-04-06 22:50:00,61.7,62.3
2025-04-06 23:50:00,61.52,60.9
2025-04-07 00:50:00,61.34,61.7
2025-04-07 01:50:00,61.34,63
2025-04-07 02:50:00,61.34,63.5
2025-04-07 03:50:00,61.34,66.1
2025-04-07 04:50:00,61.34,69.6
2025-04-07 05:50:00,61.52,69.8
2025-04-07 06:50:00,61.52,72.6
2025-04-07 07:50:00,61.7,70.8
2025-04-07 08:50:00,61.7,65.8
2025-04-07 09:50:00,61.88,64.4
2025-04-07 10:50:00,62.24,69.1
2025-04-07 11:50:00,63.5,69
2025-04-07 12:50:00,67.64,69
2025-04-07 13:50:00,75.56,62.5
2025-04-07 14:50:00,79.16,58.9
2025-04-07 15:50:00,79.34,53.4
2025-04-07 16:50:00,74.3,49.9
2025-04-07 17:50:00,69.08,52
2025-04-07 18:50:00,64.76,55
2025-04-07 19:50:00,60.98,57.4
2025-04-07 20:50:00,57.92,58.5
2025-04-07 21:50:00,55.4,60.3
2025-04-07 22:50:00,53.42,61.5
2025-04-07 23:50:00,51.26,61.1
2025-04-08 00:50:00,49.1,61.3
2025-04-08 01:50:00,47.12,62.6
2025-04-08 02:50:00,45.5,64
2025-04-08 03:50:00,44.42,65.1
2025-04-08 04:50:00,43.16,65.7
2025-04-08 05:50:00,42.44,66.5
2025-04-08 06:50:00,41.9,67.7
2025-04-08 07:50:00,42.26,68.2
2025-04-08 08:50:00,43.16,67.9
2025-04-08 09:50:00,44.78,67.1
2025-04-08 10:50:00,52.34,65.5
2025-04-08 11:50:00,63.5,53.7
2025-04-08 12:50:00,72.86,45.6
2025-04-08 13:50:00,80.6,40
2025-04-08 14:50:00,84.02,36.2
2025-04-08 15:50:00,81.68,29
2025-04-08 16:50:00,74.84,31
2025-04-08 17:50:00,70.88,32.4
2025-04-08 18:50:00,69.08,31.3
2025-04-08 19:50:00,64.22,31
2025-04-08 20:50:00,57.02,33.5
2025-04-08 21:50:00,52.88,37.1
2025-04-08 22:50:00,49.82,40.2
2025-04-08 23:50:00,47.66,42.4
2025-04-09 00:50:00,46.22,43
2025-04-09 01:50:00,44.42,44.5
2025-04-09 02:50:00,43.34,46.5
2025-04-09 03:50:00,42.8,47.4
2025-04-09 04:50:00,41,47.8
2025-04-09 05:50:00,40.1,49.9
2025-04-09 06:50:00,39.56,51
2025-04-09 07:50:00,38.48,51.6
2025-04-09 08:50:00,39.02,53.5
2025-04-09 09:50:00,42.62,52.8
2025-04-09 10:50:00,54.14,53.8
2025-04-09 11:50:00,70.16,44.2
2025-04-09 12:50:00,82.58,41.7
2025-04-09 13:50:00,92.12,33
2025-04-09 14:50:00,97.16,27.8
2025-04-09 15:50:00,95.72,25.8
2025-04-09 16:50:00,89.24,26.6
2025-04-09 17:50:00,84.74,28.7
2025-04-09 18:50:00,83.3,27.3
2025-04-09 19:50:00,77.72,26.8
2025-04-09 20:50:00,69.26,29.5
2025-04-09 21:50:00,62.78,32.4
2025-04-09 22:50:00,58.64,34.7
2025-04-09 23:50:00,55.4,36.8
2025-04-10 00:50:00,53.78,38
2025-04-10 01:50:00,51.62,39.6
2025-04-10 02:50:00,50.54,40.4
2025-04-10 03:50:00,49.64,42
2025-04-10 04:50:00,49.28,42.5
2025-04-10 05:50:00,48.92,43.7
2025-04-10 06:50:00,49.46,45.2
2025-04-10 07:50:00,49.64,45
2025-04-10 08:50:00,51.08,46.8
2025-04-10 09:50:00,53.42,47.7
2025-04-10 10:50:00,55.4,48.9
2025-04-10 11:50:00,60.44,49.5
2025-04-10 12:50:00,63.86,48.6
2025-04-10 13:50:00,65.48,43
2025-04-10 14:50:00,61.34,46.5
2025-04-10 15:50:00,58.64,47.5
2025-04-10 16:50:00,58.82,51.9
2025-04-10 17:50:00,61.34,51.8
2025-04-10 18:50:00,66.02,47.1
2025-04-10 19:50:00,63.14,48
2025-04-10 20:50:00,59,49.2
2025-04-10 21:50:00,55.58,50.8
2025-04-10 22:50:00,53.06,51.4
2025-04-10 23:50:00,51.44,52.6
2025-04-11 00:50:00,50.72,52.9
2025-04-11 01:50:00,50.18,53.5
2025-04-11 02:50:00,49.28,54.3
2025-04-11 03:50:00,49.28,55.4
2025-04-11 04:50:00,49.46,55.7
2025-04-11 05:50:00,49.28,57.4
2025-04-11 06:50:00,49.28,55.5
2025-04-11 07:50:00,49.1,56.3
2025-04-11 08:50:00,49.64,56.6
2025-04-11 09:50:00,52.7,57
2025-04-11 10:50:00,56.66,56.1
2025-04-11 11:50:00,62.96,50.4
2025-04-11 12:50:00,59.36,50.7
2025-04-11 13:50:00,65.12,58.3
2025-04-11 14:50:00,78.44,44.9
2025-04-11 15:50:00,73.4,39
2025-04-11 16:50:00,70.7,40.9
2025-04-11 17:50:00,68.72,43
2025-04-11 18:50:00,66.2,41.7
2025-04-11 19:50:00,62.78,42.5
2025-04-11 20:50:00,57.92,46.5
2025-04-11 21:50:00,55.04,50.5
2025-04-11 22:50:00,52.7,53.4
2025-04-11 23:50:00,51.08,54.7
2025-04-12 00:50:00,50.18,54.8
2025-04-12 01:50:00,49.28,55.2
2025-04-12 02:50:00,48.74,55.9
2025-04-12 03:50:00,48.2,55.3
2025-04-12 04:50:00,47.12,55.9
2025-04-12 05:50:00,46.76,55.8
2025-04-12 06:50:00,46.58,55.7
2025-04-12 07:50:00,45.68,56.6
2025-04-12 08:50:00,46.04,57.1
2025-04-12 09:50:00,48.02,55.1
2025-04-12 10:50:00,50.18,53.5
2025-04-12 11:50:00,52.16,51.1
2025-04-12 12:50:00,57.92,52.2
2025-04-12 13:50:00,66.74,46.9
2025-04-12 14:50:00,71.78,40
2025-04-12 15:50:00,72.68,34.7
2025-04-12 16:50:00,68.72,36.2
2025-04-12 17:50:00,67.64,38.2
2025-04-12 18:50:00,67.64,34.4
2025-04-12 19:50:00,63.32,34.3
2025-04-12 20:50:00,57.2,37.3
2025-04-12 21:50:00,52.88,39.9
2025-04-12 22:50:00,49.28,42.3
2025-04-12 23:50:00,47.3,44.4
2025-04-13 00:50:00,44.96,45.9
2025-04-13 01:50:00,42.98,48.1
2025-04-13 02:50:00,42.44,49.7
2025-04-13 03:50:00,41.18,50.2
2025-04-13 04:50:00,40.28,52.2
2025-04-13 05:50:00,39.92,53
2025-04-13 06:50:00,39.38,52.8
2025-04-13 07:50:00,39.2,54.2
2025-04-13 08:50:00,40.82,53.9
2025-04-13 09:50:00,43.16,55.8
2025-04-13 10:50:00,53.78,55.3
2025-04-13 11:50:00,69.26,47.9
2025-04-13 12:50:00,83.12,44.5
2025-04-13 13:50:00,94.46,37
2025-04-13 14:50:00,100.4,30.9
2025-04-13 15:50:00,98.78,24
2025-04-13 16:50:00,91.4,26.2
2025-04-13 17:50:00,87.98,27.8
2025-04-13 18:50:00,87.8,27.3
2025-04-13 19:50:00,82.58,26.8
2025-04-13 20:50:00,74.3,28.9
2025-04-13 21:50:00,68,31.7
2025-04-13 22:50:00,63.5,33.8
2025-04-13 23:50:00,60.26,35.1
2025-04-14 00:50:00,57.74,36.6
2025-04-14 01:50:00,55.22,37.8
2025-04-14 02:50:00,54.32,39.1
2025-04-14 03:50:00,51.98,41.1
2025-04-14 04:50:00,51.08,41.8
2025-04-14 05:50:00,49.64,42.7
2025-04-14 06:50:00,48.38,43.2
2025-04-14 07:50:00,47.66,44.4
2025-04-14 08:50:00,48.92,45.2
2025-04-14 09:50:00,53.06,50.3
2025-04-14 10:50:00,68.9,48.8
2025-04-14 11:50:00,85.28,40.7
2025-04-14 12:50:00,98.06,37
2025-04-14 13:50:00,107.4,33.8
2025-04-14 14:50:00,111.4,27.4
2025-04-14 15:50:00,111.4,25.2
2025-04-14 16:50:00,105.4,26.6
2025-04-14 17:50:00,102.2,27.8
2025-04-14 18:50:00,100.8,26.1
2025-04-14 19:50:00,95.9,26.5
2025-04-14 20:50:00,87.8,26.6
2025-04-14 21:50:00,81.14,29.3
2025-04-14 22:50:00,75.92,31
2025-04-14 23:50:00,72.5,32.7
2025-04-15 00:50:00,69.8,34.1
2025-04-15 01:50:00,67.82,35.9
2025-04-15 02:50:00,66.2,37.4
2025-04-15 03:50:00,64.94,38
2025-04-15 04:50:00,63.86,39.1
2025-04-15 05:50:00,63.86,40.4
2025-04-15 06:50:00,64.04,46.7
2025-04-15 07:50:00,62.78,43.8
2025-04-15 08:50:00,60.98,44.3
2025-04-15 09:50:00,60.08,45.3
2025-04-15 10:50:00,67.1,43.9
2025-04-15 11:50:00,76.82,33.6
2025-04-15 12:50:00,76.1,30.4
2025-04-15 13:50:00,82.94,28.3
2025-04-15 14:50:00,89.6,24.8
2025-04-15 15:50:00,87.98,21.5
2025-04-15 16:50:00,81.32,22.4
2025-04-15 17:50:00,79.16,23.3
2025-04-15 18:50:00,79.88,22.4
2025-04-15 19:50:00,75.56,23.1
2025-04-15 20:50:00,67.82,23.8
2025-04-15 21:50:00,61.7,26.2
2025-04-15 22:50:00,57.92,28.9
2025-04-15 23:50:00,54.86,31.1
2025-04-16 00:50:00,52.7,33.7
2025-04-16 01:50:00,50.72,36.4
2025-04-16 02:50:00,49.28,39
2025-04-16 03:50:00,48.56,40.4
2025-04-16 04:50:00,48.02,41.1
2025-04-16 05:50:00,46.22,41.4
2025-04-16 06:50:00,44.78,42.8
2025-04-16 07:50:00,43.52,44.4
2025-04-16 08:50:00,43.88,45.6
2025-04-16 09:50:00,47.3,46.7
2025-04-16 10:50:00,57.74,42.7
2025-04-16 11:50:00,70.7,34.5
2025-04-16 12:50:00,81.86,31.3
2025-04-16 13:50:00,92.48,26.9
2025-04-16 14:50:00,97.16,22.4
2025-04-16 15:50:00,93.74,19.9
2025-04-16 16:50:00,85.82,21
2025-04-16 17:50:00,82.76,22.1
2025-04-16 18:50:00,82.22,22
2025-04-16 19:50:00,77,21.5
2025-04-16 20:50:00,69.08,23.2
2025-04-16 21:50:00,62.78,25.6
2025-04-16 22:50:00,58.1,27.7
2025-04-16 23:50:00,54.68,29.4
2025-04-17 00:50:00,51.62,31.1
2025-04-17 01:50:00,49.1,32.5
2025-04-17 02:50:00,48.02,33.6
2025-04-17 03:50:00,46.76,35.4
2025-04-17 04:50:00,45.86,35.8
2025-04-17 05:50:00,44.42,37
2025-04-17 06:50:00,43.7,38.9
2025-04-17 07:50:00,43.52,38.8
2025-04-17 08:50:00,44.06,39.8
2025-04-17 09:50:00,48.2,40.4
2025-04-17 10:50:00,63.14,41.4
2025-04-17 11:50:00,80.96,33.1
2025-04-17 12:50:00,93.74,29.7
2025-04-17 13:50:00,104.2,25.4
2025-04-17 14:50:00,109.2,22.3
2025-04-17 15:50:00,107.2,17.3
2025-04-17 16:50:00,98.6,18.8
2025-04-17 17:50:00,92.48,20.1
2025-04-17 18:50:00,85.82,20.8
2025-04-17 19:50:00,80.96,22.2
2025-04-17 20:50:00,75.56,23.1
2025-04-17 21:50:00,70.34,24.8
2025-04-17 22:50:00,65.84,26.2
2025-04-17 23:50:00,62.06,27.5
2025-04-18 00:50:00,59,28.7
2025-04-18 01:50:00,56.3,29.7
2025-04-18 02:50:00,54.14,30.9
2025-04-18 03:50:00,52.16,32.1
2025-04-18 04:50:00,50.54,33
2025-04-18 05:50:00,49.28,34.1
2025-04-18 06:50:00,48.2,35.2
2025-04-18 07:50:00,48.56,35.4
2025-04-18 08:50:00,48.74,38.2
2025-04-18 09:50:00,54.14,38.5
2025-04-18 10:50:00,67.28,39.3
2025-04-18 11:50:00,78.44,31.4
2025-04-18 12:50:00,88.7,30.1
2025-04-18 13:50:00,98.78,26.8
2025-04-18 14:50:00,103.6,23.2
2025-04-18 15:50:00,102.2,19.6
2025-04-18 16:50:00,95.54,21.2
2025-04-18 17:50:00,93.02,23.9
2025-04-18 18:50:00,92.12,23.4
2025-04-18 19:50:00,86.72,24.8
2025-04-18 20:50:00,79.88,27.4
2025-04-18 21:50:00,74.66,30.4
2025-04-18 22:50:00,70.88,32.1
2025-04-18 23:50:00,68.18,33.2
2025-04-19 00:50:00,66.2,36.2
2025-04-19 01:50:00,64.58,39
2025-04-19 02:50:00,63.14,39
2025-04-19 03:50:00,61.34,37.4
2025-04-19 04:50:00,59.54,37.7
2025-04-19 05:50:00,57.74,39.8
2025-04-19 06:50:00,56.3,40.6
2025-04-19 07:50:00,55.22,41.4
2025-04-19 08:50:00,56.66,42
2025-04-19 09:50:00,62.24,44.8
2025-04-19 10:50:00,71.78,41.7
2025-04-19 11:50:00,80.42,39.8
2025-04-19 12:50:00,97.7,37.2
2025-04-19 13:50:00,110.3,30.5
2025-04-19 14:50:00,116.4,24.3
2025-04-19 15:50:00,115.7,21.8
2025-04-19 16:50:00,108.7,22.7
2025-04-19 17:50:00,103.6,24.4
2025-04-19 18:50:00,98.42,24.8
2025-04-19 19:50:00,92.66,26.7
2025-04-19 20:50:00,86,29.4
2025-04-19 21:50:00,80.78,31.7
2025-04-19 22:50:00,76.82,33.3
2025-04-19 23:50:00,73.76,35.7
2025-04-20 00:50:00,71.24,37.3
2025-04-20 01:50:00,68.9,38.7
2025-04-20 02:50:00,66.74,39.6
2025-04-20 03:50:00,64.76,41
2025-04-20 04:50:00,63.32,41
2025-04-20 05:50:00,62.06,42.5
2025-04-20 06:50:00,60.8,43.3
2025-04-20 07:50:00,60.26,43.3
2025-04-20 08:50:00,61.16,43.3
2025-04-20 09:50:00,63.68,45.2
2025-04-20 10:50:00,76.46,44.7
2025-04-20 11:50:00,92.3,37.3
2025-04-20 12:50:00,104.5,33.4
2025-04-20 13:50:00,108.9,29.3
2025-04-20 14:50:00,109.9,25.7
2025-04-20 15:50:00,108.5,24
2025-04-20 16:50:00,103.6,25.6
2025-04-20 17:50:00,101.3,27.4
2025-04-20 18:50:00,98.6,26.9
2025-04-20 19:50:00,91.76,28.9
2025-04-20 20:50:00,85.28,31.5
2025-04-20 21:50:00,80.42,34.4
2025-04-20 22:50:00,77,36.5
2025-04-20 23:50:00,74.12,37.8
2025-04-21 00:50:00,71.78,38.8
2025-04-21 01:50:00,69.8,39.7
2025-04-21 02:50:00,68,40.9
2025-04-21 03:50:00,66.74,41.6
2025-04-21 04:50:00,65.3,41.8
2025-04-21 05:50:00,63.5,43.5
2025-04-21 06:50:00,61.88,44.5
2025-04-21 07:50:00,60.98,46.2
2025-04-21 08:50:00,61.7,49.9
2025-04-21 09:50:00,65.3,48.7
2025-04-21 10:50:00,77.54,46.3
2025-04-21 11:50:00,92.84,36.4
2025-04-21 12:50:00,103.1,32.9
2025-04-21 13:50:00,113,27
2025-04-21 14:50:00,116.4,23.3
2025-04-21 15:50:00,113.7,21.4
2025-04-21 16:50:00,106.3,23.2
2025-04-21 17:50:00,100,25.3
2025-04-21 18:50:00,94.46,26.4
2025-04-21 19:50:00,88.34,28.5
2025-04-21 20:50:00,82.94,31.2
2025-04-21 21:50:00,79.16,33.5
2025-04-21 22:50:00,75.92,35.5
2025-04-21 23:50:00,72.68,36.9
2025-04-22 00:50:00,69.62,38.9
2025-04-22 01:50:00,67.82,40.2
2025-04-22 02:50:00,66.2,41.7
2025-04-22 03:50:00,65.12,42.4
2025-04-22 04:50:00,63.68,43.2
2025-04-22 05:50:00,62.6,44.4
2025-04-22 06:50:00,62.24,46.9
2025-04-22 07:50:00,61.88,46.9
2025-04-22 08:50:00,62.06,52.5
2025-04-22 09:50:00,62.42,51.8
2025-04-22 10:50:00,62.6,49.2
2025-04-22 11:50:00,62.96,48.9
2025-04-22 12:50:00,64.22,48.2
2025-04-22 13:50:00,65.66,53.8
2025-04-22 14:50:00,66.2,55.2
2025-04-22 15:50:00,67.64,52.7
2025-04-22 16:50:00,67.82,54.2
2025-04-22 17:50:00,67.28,51.8
2025-04-22 18:50:00,66.92,52
2025-04-22 19:50:00,65.84,53.4
2025-04-22 20:50:00,64.22,52.3
2025-04-22 21:50:00,62.42,51.1
2025-04-22 22:50:00,60.44,51.3
2025-04-22 23:50:00,59.9,53
2025-04-23 00:50:00,60.08,53.9
2025-04-23 01:50:00,60.08,54.9
2025-04-23 02:50:00,60.08,56.8
2025-04-23 03:50:00,59.9,57.4
2025-04-23 04:50:00,59.54,57.2
2025-04-23 05:50:00,59.36,56.4
2025-04-23 06:50:00,59,56.1
2025-04-23 07:50:00,58.82,54.9
2025-04-23 08:50:00,59,56.6
2025-04-23 09:50:00,61.16,59.2
2025-04-23 10:50:00,69.98,58.4
2025-04-23 11:50:00,87.08,47.9
2025-04-23 12:50:00,96.8,42.4
2025-04-23 13:50:00,102.6,37
2025-04-23 14:50:00,108.7,30.9
2025-04-23 15:50:00,103.8,27.9
2025-04-23 16:50:00,95.9,28.9
2025-04-23 17:50:00,90.32,34.1
2025-04-23 18:50:00,86.18,35.4
2025-04-23 19:50:00,81.32,36.2
2025-04-23 20:50:00,77,38.3
2025-04-23 21:50:00,73.22,40.3
2025-04-23 22:50:00,70.16,42
2025-04-23 23:50:00,68,43.8
2025-04-24 00:50:00,66.56,45.1
2025-04-24 01:50:00,65.12,46.3
2025-04-24 02:50:00,63.32,46.6
2025-04-24 03:50:00,61.88,48.4
2025-04-24 04:50:00,60.8,48.5
2025-04-24 05:50:00,59.72,48.8
2025-04-24 06:50:00,59.9,49.7
2025-04-24 07:50:00,60.08,50.1
2025-04-24 08:50:00,60.44,49.5
2025-04-24 09:50:00,61.16,50.6
2025-04-24 10:50:00,62.6,52.5
2025-04-24 11:50:00,64.58,52
2025-04-24 12:50:00,65.3,53.5
2025-04-24 13:50:00,67.1,54.3
2025-04-24 14:50:00,70.7,52.6
2025-04-24 15:50:00,71.42,53.2
2025-04-24 16:50:00,71.96,52.9
2025-04-24 17:50:00,72.32,54.8
2025-04-24 18:50:00,71.6,53.7
2025-04-24 19:50:00,69.44,52.8
2025-04-24 20:50:00,66.92,52.6
2025-04-24 21:50:00,64.76,52.7
2025-04-24 22:50:00,63.68,54.4
2025-04-24 23:50:00,63.14,54
2025-04-25 00:50:00,62.6,57.5
2025-04-25 01:50:00,62.24,55.1
2025-04-25 02:50:00,61.88,54.3
2025-04-25 03:50:00,61.52,54.3
2025-04-25 04:50:00,61.34,53.7
2025-04-25 05:50:00,60.62,53.8
2025-04-25 06:50:00,60.44,54.2
2025-04-25 07:50:00,60.62,58.2
2025-04-25 08:50:00,61.16,57.6
2025-04-25 09:50:00,63.14,58.8
2025-04-25 10:50:00,65.3,59
2025-04-25 11:50:00,70.7,61
2025-04-25 12:50:00,86.18,57.1
2025-04-25 13:50:00,97.52,44.8
2025-04-25 14:50:00,97.52,35.8
2025-04-25 15:50:00,93.2,36.1
2025-04-25 16:50:00,87.08,38.1
2025-04-25 17:50:00,84.2,41
2025-04-25 18:50:00,82.76,42.7
2025-04-25 19:50:00,79.7,43.9
2025-04-25 20:50:00,75.02,46.5
2025-04-25 21:50:00,71.24,49.2
2025-04-25 22:50:00,68.72,51.5
2025-04-25 23:50:00,67.46,54
2025-04-26 00:50:00,66.2,55.4
2025-04-26 01:50:00,65.12,56
2025-04-26 02:50:00,63.86,55.7
2025-04-26 03:50:00,62.96,56.1
2025-04-26 04:50:00,62.24,57.3
2025-04-26 05:50:00,61.7,57
2025-04-26 06:50:00,61.16,57
2025-04-26 07:50:00,60.8,56.7
2025-04-26 08:50:00,61.52,56.9
2025-04-26 09:50:00,63.68,60.3
2025-04-26 10:50:00,66.2,60.4
2025-04-26 11:50:00,72.32,58.5
2025-04-26 12:50:00,85.46,58.5
2025-04-26 13:50:00,98.6,44.1
2025-04-26 14:50:00,106.5,35.1
2025-04-26 15:50:00,106.3,28.8
2025-04-26 16:50:00,99.14,32
2025-04-26 17:50:00,97.88,33.1
2025-04-26 18:50:00,97.34,30.7
2025-04-26 19:50:00,91.94,32.7
2025-04-26 20:50:00,83.84,36.1
2025-04-26 21:50:00,77.72,39.8
2025-04-26 22:50:00,73.4,43.8
2025-04-26 23:50:00,69.98,47.3
2025-04-27 00:50:00,67.1,48.5
2025-04-27 01:50:00,64.58,49
2025-04-27 02:50:00,62.06,50.8
2025-04-27 03:50:00,60.08,52.1
2025-04-27 04:50:00,58.28,54.6
2025-04-27 05:50:00,56.84,55.6
2025-04-27 06:50:00,55.76,56.8
2025-04-27 07:50:00,55.22,58.4
2025-04-27 08:50:00,55.58,59.2
2025-04-27 09:50:00,58.1,59.6
2025-04-27 10:50:00,70.52,56.7
2025-04-27 11:50:00,86,44.2
2025-04-27 12:50:00,100,38.7
2025-04-27 13:50:00,110.3,32.1
2025-04-27 14:50:00,112.8,25.3
2025-04-27 15:50:00,110.8,23.1
2025-04-27 16:50:00,103.1,25.8
2025-04-27 17:50:00,100.8,27.9
2025-04-27 18:50:00,95,27
2025-04-27 19:50:00,90.68,28.1
2025-04-27 20:50:00,83.12,29.3
2025-04-27 21:50:00,77,32.3
2025-04-27 22:50:00,72.86,34.4
2025-04-27 23:50:00,69.8,36.4
2025-04-28 00:50:00,67.28,38.1
2025-04-28 01:50:00,65.3,39.2
2025-04-28 02:50:00,63.86,40.5
2025-04-28 03:50:00,62.42,41.2
2025-04-28 04:50:00,61.16,42.4
2025-04-28 05:50:00,60.44,42.9
2025-04-28 06:50:00,59.9,43.1
2025-04-28 07:50:00,59.18,43.4
2025-04-28 08:50:00,59.9,44.2
2025-04-28 09:50:00,62.24,44.4
2025-04-28 10:50:00,76.1,43.5
2025-04-28 11:50:00,91.94,33.8
2025-04-28 12:50:00,104.7,30
2025-04-28 13:50:00,114.1,26.3
2025-04-28 14:50:00,118.9,21.4
2025-04-28 15:50:00,115.5,19.1
2025-04-28 16:50:00,106,21.4
2025-04-28 17:50:00,100.9,23.6
2025-04-28 18:50:00,100.4,23.4
2025-04-28 19:50:00,94.28,24.3
2025-04-28 20:50:00,85.1,26.6
2025-04-28 21:50:00,77.9,29.9
2025-04-28 22:50:00,72.86,32.4
2025-04-28 23:50:00,68.9,34.4
2025-04-29 00:50:00,65.84,36.3
2025-04-29 01:50:00,63.32,37.6
2025-04-29 02:50:00,60.98,38.5
2025-04-29 03:50:00,58.82,40.2
2025-04-29 04:50:00,57.02,41.1
2025-04-29 05:50:00,55.4,42.5
2025-04-29 06:50:00,54.14,44.2
2025-04-29 07:50:00,53.78,45
2025-04-29 08:50:00,54.68,46.3
2025-04-29 09:50:00,58.46,47.4
2025-04-29 10:50:00,74.3,45.5
2025-04-29 11:50:00,91.58,37
2025-04-29 12:50:00,106,31.9
2025-04-29 13:50:00,116.8,27.4
2025-04-29 14:50:00,122.4,22.8
2025-04-29 15:50:00,118.8,20.9
2025-04-29 16:50:00,108.1,23.9
2025-04-29 17:50:00,104.5,27.1
2025-04-29 18:50:00,101.8,27
2025-04-29 19:50:00,93.2,29.6
2025-04-29 20:50:00,85.28,33.1
2025-04-29 21:50:00,80.24,36.4
2025-04-29 22:50:00,76.82,38.3
2025-04-29 23:50:00,74.12,40.3
2025-04-30 00:50:00,71.06,42.5
2025-04-30 01:50:00,68.36,44.8
2025-04-30 02:50:00,66.02,45.5
2025-04-30 03:50:00,64.22,47.6
2025-04-30 04:50:00,62.6,48.8
2025-04-30 05:50:00,61.88,48.2
2025-04-30 06:50:00,60.44,49.9
2025-04-30 07:50:00,60.62,50.5
2025-04-30 08:50:00,61.16,50.4
